     0.00000    3.000004
     0.09000    3.000004
     0.18000    3.000004
     0.27000    3.000004
     0.36000    3.000004
     0.45000    3.000004
     0.54000    3.000004
     0.63000    3.000004
     0.72000    3.000004
     0.81000    3.000004
     0.90000    3.000004
     0.99000    3.000004
     1.08000    3.000004
     1.17000    3.000004
     1.26000    3.000004
     1.35000    3.000004
     1.44000    3.000004
     1.53000    3.000004
     1.62000    3.000004
     1.71000    3.000004
     1.80000    3.000004
     1.89000    3.000004
     1.98000    3.000004
     2.07000    3.000004
     2.16000    3.000004
     2.25000    3.000004
     2.34000    3.000004
     2.43000    3.000004
     2.52000    3.000004
     2.61000    3.000004
     2.70000    3.000004
     2.79000    3.000004
     2.88000    3.000004
     2.97000    3.000004
     3.06000    3.000004
     3.15000    3.000004
     3.24000    3.000004
     3.33000    3.000004
     3.42000    3.000004
     3.51000    3.000004
     3.60000    3.000004
     3.69000    3.000004
     3.78000    3.000004
     3.87000    3.000004
     3.96000    3.000004
     4.05000    3.000004
     4.14000    3.000004
     4.23000    3.000004
     4.32000    3.000004
     4.41000    3.000004
     4.50000    3.000004
     4.59000    3.000004
     4.68000    3.000004
     4.77000    3.000004
     4.86000    3.000004
     4.95000    3.000004
     5.04000    3.000004
     5.13000    3.000004
     5.22000    3.000004
     5.31000    3.000004
     5.40000    3.000004
     5.49000    3.000004
     5.58000    3.000004
     5.67000    3.000004
     5.76000    3.000004
     5.85000    3.000004
     5.94000    3.000004
     6.03000    3.000004
     6.12000    3.000004
     6.21000    3.000004
     6.30000    3.000004
     6.39000    3.000004
     6.48000    3.000005
     6.57000    3.000004
     6.66000    3.000004
     6.75000    3.000004
     6.84000    3.000004
     6.93000    3.000004
     7.02000    3.000004
     7.11000    3.000005
     7.20000    3.000004
     7.29000    3.000004
     7.38000    3.000004
     7.47000    3.000004
     7.56000    3.000004
     7.65000    3.000004
     7.74000    3.000004
     7.83000    3.000004
     7.92000    3.000004
     8.01000    3.000004
     8.10000    3.000004
     8.19000    3.000004
     8.28000    3.000004
     8.37000    3.000004
     8.46000    3.000004
     8.55000    3.000004
     8.64000    3.000004
     8.73000    3.000004
     8.82000    3.000005
     8.91000    3.000004
     9.00000    3.000005
     9.09000    3.000004
     9.18000    3.000004
     9.27000    3.000004
     9.36000    3.000004
     9.45000    3.000004
     9.54000    3.000005
     9.63000    3.000005
     9.72000    3.000004
     9.81000    3.000005
     9.90000    3.000005
     9.99000    3.000004
    10.08000    3.000004
    10.17000    3.000004
    10.26000    3.000004
    10.35000    3.000004
    10.44000    3.000004
    10.53000    3.000005
    10.62000    3.000004
    10.71000    3.000004
    10.80000    3.000004
    10.89000    3.000005
    10.98000    3.000005
    11.07000    3.000004
    11.16000    3.000005
    11.25000    3.000004
    11.34000    3.000004
    11.43000    3.000005
    11.52000    3.000005
    11.61000    3.000004
    11.70000    3.000005
    11.79000    3.000004
    11.88000    3.000004
    11.97000    3.000004
    12.06000    3.000003
    12.15000    3.000005
    12.24000    3.000004
    12.33000    3.000004
    12.42000    3.000005
    12.51000    3.000004
    12.60000    3.000005
    12.69000    3.000004
    12.78000    3.000004
    12.87000    3.000004
    12.96000    3.000005
    13.05000    3.000005
    13.14000    3.000005
    13.23000    3.000004
    13.32000    3.000004
    13.41000    3.000005
    13.50000    3.000004
    13.59000    3.000005
    13.68000    3.000004
    13.77000    3.000004
    13.86000    3.000004
    13.95000    3.000004
    14.04000    3.000005
    14.13000    3.000004
    14.22000    3.000005
    14.31000    3.000005
    14.40000    3.000004
    14.49000    3.000004
    14.58000    3.000004
    14.67000    3.000005
    14.76000    3.000004
    14.85000    3.000004
    14.94000    3.000004
    15.03000    3.000005
    15.12000    3.000005
    15.21000    3.000004
    15.30000    3.000003
    15.39000    3.000005
    15.48000    3.000005
    15.57000    3.000005
    15.66000    3.000003
    15.75000    3.000004
    15.84000    3.000005
    15.93000    3.000007
    16.02000    3.000005
    16.11000    3.000003
    16.20000    3.000005
    16.29000    3.000005
    16.38000    3.000006
    16.47000    3.000005
    16.56000    3.000004
    16.65000    3.000006
    16.74000    3.000004
    16.83000    3.000005
    16.92000    3.000005
    17.01000    3.000005
    17.10000    3.000003
    17.19000    3.000004
    17.28000    3.000002
    17.37000    3.000004
    17.46000    3.000005
    17.55000    3.000005
    17.64000    3.000005
    17.73000    3.000005
    17.82000    3.000005
    17.91000    3.000006
    18.00000    3.000006
    18.09000    3.000005
    18.18000    3.000006
    18.27000    3.000003
    18.36000    3.000005
    18.45000    3.000005
    18.54000    3.000004
    18.63000    3.000005
    18.72000    3.000003
    18.81000    3.000006
    18.90000    3.000005
    18.99000    3.000005
    19.08000    3.000003
    19.17000    3.000006
    19.26000    3.000005
    19.35000    3.000005
    19.44000    3.000003
    19.53000    3.000005
    19.62000    3.000007
    19.71000    3.000005
    19.80000    3.000006
    19.89000    3.000001
    19.98000    3.000005
    20.07000    3.000003
    20.16000    3.000001
    20.25000    3.000004
    20.34000    3.000004
    20.43000    3.000005
    20.52000    3.000002
    20.61000    3.000007
    20.70000    3.000002
    20.79000    3.000003
    20.88000    3.000008
    20.97000    3.000005
    21.06000    3.000006
    21.15000    3.000007
    21.24000    3.000007
    21.33000    3.000005
    21.42000    3.000002
    21.51000    3.000005
    21.60000    3.000005
    21.69000    3.000006
    21.78000    3.000004
    21.87000    3.000003
    21.96000    3.000003
    22.05000    3.000006
    22.14000    3.000002
    22.23000    3.000005
    22.32000    3.000007
    22.41000    3.000004
    22.50000    3.000003
    22.59000    3.000001
    22.68000    3.000006
    22.77000    3.000001
    22.86000    3.000003
    22.95000    3.000005
    23.04000    3.000006
    23.13000    3.000001
    23.22000    3.000004
    23.31000    3.000007
    23.40000    3.000003
    23.49000    3.000006
    23.58000    3.000003
    23.67000    3.000008
    23.76000    3.000003
    23.85000    3.000003
    23.94000    3.000004
    24.03000    3.000003
    24.12000    3.000003
    24.21000    3.000004
    24.30000    3.000004
    24.39000    3.000007
    24.48000    3.000004
    24.57000    3.000006
    24.66000    3.000006
    24.75000    3.000006
    24.84000    3.000004
    24.93000    3.000005
    25.02000    3.000003
    25.11000    3.000002
    25.20000    3.000006
    25.29000    3.000006
    25.38000    3.000003
    25.47000    3.000003
    25.56000    3.000009
    25.65000    3.000006
    25.74000    3.000004
    25.83000    3.000002
    25.92000    3.000002
    26.01000    3.000009
    26.10000    3.000008
    26.19000    3.000009
    26.28000    3.000004
    26.37000    3.000011
    26.46000    3.000011
    26.55000    3.000004
    26.64000    3.000001
    26.73000    3.000004
    26.82000    3.000002
    26.91000    3.000001
    27.00000    3.000006
    27.09000    3.000006
    27.18000    3.000006
    27.27000    3.000000
    27.36000    3.000003
    27.45000    3.000007
    27.54000    3.000011
    27.63000    2.999997
    27.72000    3.000002
    27.81000    3.000001
    27.90000    3.000004
